row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,payment_mode
2554,CA-2019-155439,14-09-2019,18-09-2019,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,25.92,4,12.4416,COD
817,CA-2019-149370,15-09-2019,19-09-2019,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.344,1,1.8704,Online
4517,US-2019-128678,15-09-2019,20-09-2019,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,10.058,Online
4518,US-2019-128678,15-09-2019,20-09-2019,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7,15.8158,Online
8783,CA-2019-116911,15-09-2019,20-09-2019,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416,4,6.6352,Online
9427,CA-2019-160479,15-09-2019,20-09-2019,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,13.452,Online
6999,US-2019-134369,16-09-2019,22-09-2019,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2,6.3504,Online
7271,CA-2019-123337,16-09-2019,22-09-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,-12.8784,COD
7272,CA-2019-123337,16-09-2019,22-09-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,4.5448,COD
8892,CA-2019-162159,16-09-2019,18-09-2019,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,30.445,Online
90,CA-2019-109806,17-09-2019,22-09-2019,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,6.633,Online
91,CA-2019-109806,17-09-2019,22-09-2019,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,8.2782,Online
92,CA-2019-109806,17-09-2019,22-09-2019,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,3.1104,Online
2257,CA-2019-164091,17-09-2019,22-09-2019,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,33.9388,COD
3249,CA-2019-159730,17-09-2019,21-09-2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,9.9652,Online
3250,CA-2019-159730,17-09-2019,21-09-2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,2,7.9188,COD
3720,CA-2019-105900,17-09-2019,23-09-2019,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,33.4,5,12.358,Online
9028,US-2019-152415,17-09-2019,22-09-2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,6.2244,Online
9449,US-2019-148957,17-09-2019,23-09-2019,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,12.32,4,5.9136,Online
71,CA-2019-106075,18-09-2019,23-09-2019,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,New York City,New York,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1,1.731,Online
2015,CA-2019-145905,18-09-2019,23-09-2019,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,South,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,6.0168,COD
3542,CA-2019-157511,18-09-2019,20-09-2019,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.352,3,1.6056,COD
3543,CA-2019-157511,18-09-2019,20-09-2019,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,-7.098,Cards
3544,CA-2019-157511,18-09-2019,20-09-2019,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672,1,0.3674,Cards
4348,CA-2019-120355,18-09-2019,25-09-2019,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,60.72,3,26.1096,Online
4664,CA-2019-111409,18-09-2019,22-09-2019,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.0,1,1.05,Online
9613,CA-2019-110086,18-09-2019,22-09-2019,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,23.9984,Cards
659,US-2019-156097,19-09-2019,19-09-2019,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,-3.462,COD
2022,CA-2019-168354,19-09-2019,21-09-2019,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,7.668,Cards
2023,CA-2019-168354,19-09-2019,21-09-2019,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,23.7744,Online
2881,CA-2019-102932,19-09-2019,23-09-2019,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6,12.72,Online
2882,CA-2019-102932,19-09-2019,23-09-2019,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,8.0997,Online
3718,CA-2019-142370,19-09-2019,23-09-2019,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.1512,Cards
4582,CA-2019-120250,19-09-2019,22-09-2019,First Class,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,3,3.8448,Cards
4770,US-2019-114888,19-09-2019,24-09-2019,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,4.1832,Cards
4771,US-2019-114888,19-09-2019,24-09-2019,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,1.872,COD
7166,CA-2019-158610,19-09-2019,22-09-2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,17.38,COD
8468,CA-2019-168557,19-09-2019,23-09-2019,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2,3.1248,COD
3411,CA-2019-100244,20-09-2019,24-09-2019,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,65.79,9,30.2634,COD
3413,CA-2019-100244,20-09-2019,24-09-2019,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,11.76,4,3.1752,Cards
3414,CA-2019-100244,20-09-2019,24-09-2019,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,77.52,2,37.9848,Online
3415,CA-2019-100244,20-09-2019,24-09-2019,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2,15.808,COD
5606,CA-2019-134516,20-09-2019,25-09-2019,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,1.068,Online
5607,CA-2019-134516,20-09-2019,25-09-2019,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,-11.0691,Online
8484,CA-2019-126284,20-09-2019,24-09-2019,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Grand Rapids,Michigan,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,5,41.013,Cards
9281,CA-2019-166772,20-09-2019,24-09-2019,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,40.97,Online
3621,CA-2019-109743,22-09-2019,29-09-2019,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,40.776,3,4.5873,COD
3622,CA-2019-109743,22-09-2019,29-09-2019,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,63.936,8,5.5944,Cards
3965,CA-2019-120257,22-09-2019,28-09-2019,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.8856,Cards
4665,CA-2019-116232,22-09-2019,26-09-2019,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,South,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.506,9,-6.0048,Online
4666,CA-2019-116232,22-09-2019,26-09-2019,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,5.796,Cards
6465,US-2019-155404,22-09-2019,28-09-2019,Standard Class,AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,6.3744,Cards
7354,CA-2019-151974,22-09-2019,29-09-2019,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,5.369,COD
8177,CA-2019-135965,22-09-2019,25-09-2019,First Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,37.2186,Cards
9447,CA-2019-158617,22-09-2019,28-09-2019,Standard Class,AC-10660,Anna Chung,Consumer,United States,Lawrence,Indiana,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,16.146,Cards
9554,CA-2019-125724,22-09-2019,27-09-2019,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,7,8.554,COD
9721,CA-2019-119641,22-09-2019,26-09-2019,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,7.584,COD
9875,CA-2019-166653,22-09-2019,24-09-2019,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Parma,Ohio,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",63.968,2,19.99,Cards
9983,US-2019-157728,22-09-2019,28-09-2019,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Grand Rapids,Michigan,Central,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",35.56,7,16.7132,COD
9984,US-2019-157728,22-09-2019,28-09-2019,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Grand Rapids,Michigan,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,97.98,2,27.4344,Cards
2369,US-2019-129469,23-09-2019,27-09-2019,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,-26.6352,Cards
2370,US-2019-129469,23-09-2019,27-09-2019,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.307,Online
3746,CA-2019-149979,23-09-2019,28-09-2019,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,34.2925,Cards
5242,CA-2019-110730,23-09-2019,26-09-2019,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,3.6936,COD
5299,CA-2019-106656,23-09-2019,26-09-2019,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2,1.9176,COD
5300,CA-2019-106656,23-09-2019,26-09-2019,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,8.694,Cards
5634,CA-2019-101742,23-09-2019,28-09-2019,Second Class,CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.528,7,3.6848,Cards
6053,CA-2019-124016,23-09-2019,26-09-2019,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,3,4.0338,Cards
6054,CA-2019-124016,23-09-2019,26-09-2019,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,7.7,Online
6055,CA-2019-124016,23-09-2019,26-09-2019,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,7,-9.7608,Cards
9351,CA-2019-159009,23-09-2019,27-09-2019,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,4.4604,Cards
9352,CA-2019-159009,23-09-2019,27-09-2019,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,-20.7846,Cards
1314,US-2019-134488,24-09-2019,01-10-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Columbus,Ohio,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,-13.3176,COD
2331,CA-2019-155187,24-09-2019,26-09-2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,West,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,2.9372,Online
2332,CA-2019-155187,24-09-2019,26-09-2019,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,20.85,Online
5397,US-2019-147340,24-09-2019,24-09-2019,Same Day,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,23.384,Online
5662,CA-2019-108875,24-09-2019,01-10-2019,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2,7.504,Cards
5681,CA-2019-141551,24-09-2019,30-09-2019,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,2.9348,Cards
5682,CA-2019-141551,24-09-2019,30-09-2019,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,1,3.1104,Cards
5872,CA-2019-154235,24-09-2019,28-09-2019,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,Central,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,21.7515,Online
1459,CA-2019-123722,25-09-2019,01-10-2019,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936,4,5.1792,COD
4081,CA-2019-140417,25-09-2019,29-09-2019,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,22.518,Cards
4082,CA-2019-140417,25-09-2019,29-09-2019,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,1,-3.5154,Online
4519,CA-2019-101385,25-09-2019,01-10-2019,Standard Class,JW-16075,Julia West,Consumer,United States,San Francisco,California,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,16.56,4,6.9552,Cards
5621,US-2019-124163,25-09-2019,30-09-2019,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,1.0336,Online
5622,US-2019-124163,25-09-2019,30-09-2019,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,50.49,Online
